listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
27870168,Rosecan’s place 3 @ Horizon 101 Condominium,Entire condo,entire_home,https://a0.muscache.com/im/pictures/b0c150ec-2fc5-4af7-8d42-cecdcbd3bf97.jpg,34,145647585,Rosalie,,,TRUE,10.3106,123.8951,3,,2,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Hot water kettle,Hot water,Gym,Body soap,Mini fridge,Elevator,Bed linens,Extra pillows and blankets,Microwave,Dishes and silverware,Paid parking on premises,Clothing storage,Stove,Wine glasses,Smoke alarm,Bidet,Essentials,Long term stays allowed,Safe,Cleaning before checkout,Hangers,Dining table,Outdoor playground,Hair dryer,Iron,Sun loungers,Rice maker",TRUE,FALSE,1,Firm,PHP,5,0,163,4.87,4.8,4.8,4.8,4.9,4.9,4.9,2340,133577,26.4,1488.5,0.214,0,6.4,366,0,0,78,0,287,365,293,16340,24.5,1364.3,0.133,0,3.3,181.6,0,0,12,0,78,90
27908573,Ronzel’s Place 46 @ Horizons 101 Condominium,Entire condo,entire_home,https://a0.muscache.com/im/pictures/4d4caaf0-dd14-4a7b-adc3-6e6c58b1bd43.jpg,25,131902754,Hazel,,,TRUE,10.3092,123.8946,3,,1,1,FALSE,"Stove,TV,Smoke alarm,Wifi,Air conditioning,Pool,Fire extinguisher,Kitchen,Essentials,Long term stays allowed,Hangers,Hair dryer,Hot water,Iron,Elevator,Bed linens,Microwave,Refrigerator,Dishes and silverware",,FALSE,2,Strict,PHP,5,0,200,4.88,4.9,4.9,4.9,5,4.9,4.9,3061,173679,30.1,1699.1,0.255,0,8.4,475.8,0,0,93,0,272,365,783,43665,29.5,1643.3,0.3,0,8.7,485.2,0,0,27,0,63,90
27909012,Azalea Place Cebu City Condominium,Entire condo,entire_home,https://a0.muscache.com/im/pictures/393bffb8-f11a-46ed-99d4-4e07b5a551f9.jpg,15,210831256,Evetthe,38510844,Jill,FALSE,10.3217,123.8986,2,1,1,1,FALSE,"TV,Baby safety gates,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Hot water,Gym,Elevator,Bed linens,Extra pillows and blankets,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Heating,Cooking basics,Paid parking on premises,Clothing storage,Stove,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Lock on bedroom door,Cleaning before checkout,Hangers,Dining table,Outdoor playground,Private entrance,Rice maker,Bathtub",,FALSE,1,Flexible,PHP,8,0,8,4.38,4.4,4.8,4.2,4.1,4.4,4.2,549,30617,45.1,2548.1,0.033,0.036,1.5,83.9,1.6,91.7,12,31,353,365,0,0,45.9,2557.3,0,0,0,0,0,0,0,0,90,90
27942507,Rosecan’s place 2 @ Horizon 101 Condominium,Entire condo,entire_home,https://a0.muscache.com/im/pictures/0049afb3-91f8-436e-b858-5825b546f27c.jpg,30,145647585,Rosalie,,,TRUE,10.3118,123.8995,3,,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Hot water kettle,Hot water,Gym,Body soap,Mini fridge,Bed linens,Extra pillows and blankets,Microwave,Dishes and silverware,Paid parking on premises,Clothing storage,Stove,Wine glasses,Smoke alarm,Bidet,Essentials,Long term stays allowed,Safe,Cleaning before checkout,Hangers,Dining table,Outdoor playground,Hair dryer,Iron,Sun loungers,Rice maker",,FALSE,1,Firm,PHP,9,0,250,4.84,4.9,4.9,4.9,4.9,4.9,4.9,3011,171668,27.3,1539.5,0.271,0,8.2,470.3,0,0,99,0,266,365,408,22751,25.4,1416.5,0.178,0,4.5,252.8,0,0,16,0,74,90
27949434,JTB Deluxe with Twin Beds @Horizons,Entire condo,entire_home,https://a0.muscache.com/im/pictures/11704df3-8531-4351-9cf3-2b6a8202f1b7.jpg,27,211113941,Jun,,,TRUE,10.3113,123.9004,2,,2,1,FALSE,"TV,Wifi,Air conditioning,Pool,Room-darkening shades,Hot water kettle,Hot water,Body soap,Conditioner,Mini fridge,Elevator,Bed linens,Laundromat nearby,Refrigerator,Paid parking on premises,Coffee,Clothing storage,Smoke alarm,Shower gel,Carbon monoxide alarm,Fire extinguisher,Bidet,Essentials,Safe,Shampoo,Hangers,Hair dryer",,FALSE,1,Strict,PHP,3,0,363,4.93,4.9,4.9,5,4.9,4.9,4.9,5868,331285,30.7,1730.2,0.51,0.521,16.1,907.6,16.4,928,186,8,179,365,1283,71554,33.1,1847.3,0.389,0,14.3,795,0,0,35,0,55,90
27980566,JAS Spacious and Ultra Quiet Unit @Amalfi Oasis,Entire condo,entire_home,https://a0.muscache.com/im/pictures/2a4dc4d8-f488-414f-8d2e-4d154dc2fa08.jpg,15,75909519,Jasmin,,,FALSE,10.2755,123.8503,4,2,3,1,FALSE,"TV,Cable TV,Wifi,Waterfront,Air conditioning,Fireplace guards,Pool,Kitchen,Free parking on premises,Hot water kettle,Portable fans,Hot water,Gym,Outdoor shower,Elevator,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Refrigerator,Drying rack for clothing,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Paid parking on premises,Clothing storage,Stove,Washer,Dryer,Smoke alarm,Exercise equipment,Patio or balcony,Backyard,Bidet,Essentials,Hangers,Dining table,Iron,Freezer,Rice maker",,FALSE,1,Flexible,PHP,16,0,27,4.44,4.6,4.7,4.5,4.7,4.4,4.7,8495,474899,59.5,3357.9,0.373,0.377,23.3,1301.1,23.5,1315.5,136,4,229,365,3461,193018,64.8,3611.4,0.578,0.605,38.5,2144.6,40.2,2244.4,52,4,38,90
28014426,Cozy Fully-furnished Studio IT Park (shared wifi),Entire condo,entire_home,https://a0.muscache.com/im/pictures/52b96094-d742-43a6-b4fd-3351ecca0efb.jpg,31,69700798,Charmae,110703781,Aileen,FALSE,10.3322,123.908,2,,1,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water kettle,Hot water,Body soap,Mini fridge,Trash compactor,Refrigerator,Dishes and silverware,Cooking basics,Stove,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Iron,Sun loungers,Toaster,Rice maker",,FALSE,60,Flexible,PHP,7,0,14,4.36,4.4,4.6,4.4,4.7,4.6,4.4,534,30162,24.6,1387.6,0.06,0.07,1.5,82.6,1.7,96.4,22,52,343,365,129,7194,24.9,1385.9,0.056,0,1.4,79.9,0,0,5,0,85,90
28115865,Quennie’s Studio w/ 600mbps Wi-fi,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjgxMTU4NjU%3D/original/d28697af-d3a1-451a-bb2d-acb5a4b3bcf0.jpeg,28,212383512,Marilou,"45,429,844,386,541,500","Christy Ann,Nelson Arnold",FALSE,10.3268,123.9116,2,1,2,1.5,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Ceiling fan,Hot water,Resort access,Elevator,Ethernet connection,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Coffee,Smoke alarm,Exercise equipment,Backyard,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Children's playroom,Hangers,Outdoor playground,Hair dryer,Iron,Dedicated workspace,Private entrance",FALSE,FALSE,3,Strict,PHP,8,0,4,4.75,5,5,4.8,5,5,5,720,40341,21.3,1204.8,0.09,0.226,2,110.5,4.9,276.3,33,219,332,365,0,0,21.5,1196.4,0,0,0,0,0,0,0,86,90,90
28118836,Frank’s Dwelling Place,Private room in condo,private_room,https://a0.muscache.com/im/pictures/1ac3f1ec-e1a8-4461-87a4-9e09780d6548.jpg,33,91256041,Venus,,,FALSE,10.3116,123.9129,2,,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Iron",FALSE,,2,Moderate,PHP,12,0,87,4.52,4.4,4.6,4.3,4.5,4.7,4.6,376,21689,23.8,1352.1,0.049,0.061,1,59.4,1.3,73,18,68,347,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
28134835,New Batmans 4BR Townhome in ❤ of Cebu + Wifi,Entire townhouse,entire_home,https://a0.muscache.com/im/pictures/9e7d25da-f429-4b29-86c8-7eeb35a29735.jpg,32,105258053,Rodney,,,TRUE,10.326,123.8902,16,4,6,4.5,FALSE,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Game console,Pets allowed,Hot water,Free street parking,Hot tub,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Arcade games,Private entrance",,FALSE,1,Flexible,PHP,35,0,300,4.87,4.9,4.9,4.8,4.9,4.5,4.8,32605,1842033,152.6,8613.8,0.586,0,89.3,5046.7,0,0,214,0,151,365,7255,404613,166.6,9291.9,0.478,0,80.6,4495.7,0,0,43,0,47,90
28135305,Millette's Condo at HORIZONS 101 Cebu,Entire condo,entire_home,https://a0.muscache.com/im/pictures/f6556903-b25b-4a9a-a7d1-062eb29b27fb.jpg,21,65370914,Millette,,,FALSE,10.3106,123.8983,2,1,1,1,FALSE,"Stove,TV,Washer,Smoke alarm,Wifi,Air conditioning,Pool,Fire extinguisher,Luggage dropoff allowed,Kitchen,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Hair dryer,Hot water,Elevator,Bed linens,Extra pillows and blankets,Refrigerator,Dishes and silverware,Heating,Paid parking on premises",,FALSE,3,Firm,PHP,5,0,68,4.66,4.8,4.8,4.8,4.9,4.8,4.8,649,36667,23.1,1306.2,0.079,0.08,1.8,100.5,1.8,101,29,2,336,365,209,11654,22.1,1230.6,0.111,0,2.3,129.5,0,0,10,0,80,90
28189561,Cebu City Center w/ Pool & Fiber Wifi,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjgxODk1NjE=/original/bc603dbe-7917-4efc-aeff-c42b3f9ff897.jpeg,18,106891894,Laarni,298206919,Ana Marie,TRUE,10.32,123.9135,3,,2,1,FALSE,"TV,Smoke alarm,Wifi,Air conditioning,Pool,Fire extinguisher,Kitchen,Essentials,Shampoo,Hangers,Gym,Elevator,Cooking basics",,FALSE,1,Moderate,PHP,8,0,23,4.57,4.7,4.9,4.6,4.7,4.8,4.7,2769,154524,23.9,1351,0.31,0.33,7.6,423.4,8.1,451.8,113,23,252,365,1119,62405,25.3,1413.4,0.489,0,12.4,693.4,0,0,44,0,46,90
28277541,2BR Sanremo Oasis 2 mins from Smseaside and Nustar,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-28277541/original/3304af69-fa9b-444d-b3cc-8d8fde40ef22.jpeg,25,153954043,Arlene,,,FALSE,10.2693,123.8711,5,2,3,1,FALSE,"TV,Wifi,Waterfront,Air conditioning,Pool,Kitchen,Hot water kettle,Ceiling fan,Gym,Mini fridge,Elevator,Cleaning products,Drying rack for clothing,Clothing storage,Beach access,Smoke alarm,Fire extinguisher,Bidet,Essentials,Lock on bedroom door,Hangers,Rice maker,Bathtub,Crib,Hot water,Body soap,Outdoor shower,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Dishes and silverware,Cooking basics,Stove,Exercise equipment,Backyard,Beach essentials,Long term stays allowed,Safe,Children's playroom,Dining table,Outdoor playground",,FALSE,2,Flexible,PHP,8,0,66,4.71,4.7,4.8,4.8,4.9,4.5,4.7,3766,211877,40.6,2294.6,0.255,0,10.3,580.5,0,0,93,0,272,365,1021,56940,37.8,2108.7,0.3,0,11.3,632.7,0,0,27,0,63,90
28289814,Sundance Residences (w/ WIFI-balcony-pool-gym),Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjgyODk4MTQ%3D/original/7d5969b4-5737-424a-a364-4855fa1e500b.jpeg,22,180130785,Kathleen,214099425,Peter Paul,FALSE,10.3148,123.8816,2,1,2,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Gym,Elevator,Bed linens,Microwave,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Paid parking on premises,Clothing storage,Stove,Smoke alarm,Exercise equipment,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Bidet,Essentials,Long term stays allowed,Lock on bedroom door,Cleaning before checkout,Hangers,Dining table,Iron,Dedicated workspace,Freezer,Rice maker",,FALSE,2,Moderate,PHP,5,0,71,4.76,4.9,4.9,4.7,4.8,4.9,4.8,3544,203065,25.9,1463,0.381,0,9.7,556.3,0,0,139,0,226,365,284,15838,26.8,1494.7,0.111,0,3.2,176,0,0,10,0,80,90
28292816,Studio in Avida IT Park w/ High Speed Wifi + Cable,Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-28292816/original/b7fd80c8-7e38-4267-93f2-3bcf7ff730c1.jpeg,16,154957425,Mary Mylene,,,FALSE,10.3326,123.9061,4,,2,1,FALSE,"High chair,TV,Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Hot water,Elevator,Refrigerator,Dishes and silverware,Heating,Cooking basics,Paid parking on premises,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",,FALSE,3,Firm,PHP,13,0,47,4.47,4.5,4.8,4.2,4.7,5,4.5,502,28425,35.2,1989.1,0.036,0,1.4,77.9,0,0,13,0,352,365,0,0,31.1,1735.8,0,0,0,0,0,0,0,0,90,90
28303574,Studio Avida Cebu Tower 1 IT Park,Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-28303574/original/907061f2-9c7d-457d-8d07-77583a53ba49.jpeg,16,154957425,Mary Mylene,,,FALSE,10.3327,123.9061,4,1,1,1,FALSE,"High chair,TV,Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Hot water,Elevator,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Paid parking on premises,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",,FALSE,3,Firm,PHP,13,0,35,4.54,4.7,4.6,4.5,4.6,4.9,4.5,616,35261,35.1,1986.9,0.044,0.047,1.7,96.6,1.8,103.4,16,24,349,365,155,8645,30.6,1708.5,0.056,0,1.7,96.1,0,0,5,0,85,90
28408850,Cozy Condo w/ Fantastic View of Cebu City,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-28408850/original/2667b0ea-0f30-406f-a5a7-dd79359e3721.jpeg,25,126037280,Elena,185997073,Christine,FALSE,10.3149,123.8845,4,1,2,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Paid parking off premises,Portable fans,Gym,Conditioner,Elevator,Laundromat nearby,Cleaning products,Paid parking on premises,Clothing storage,Wine glasses,Smoke alarm,Fire extinguisher,Bidet,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Rice maker,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Exercise equipment,Shower gel,Long term stays allowed,Dining table,Outdoor playground,Sun loungers",,FALSE,3,Moderate,PHP,0,0,26,4.69,4.6,4.8,4.6,4.9,4.8,4.8,1141,64859,32,1808.1,0.099,0.108,3.1,177.7,3.4,194.8,36,32,329,365,316,17624,31.7,1767.4,0.111,0,3.5,195.8,0,0,10,0,80,90
28428824,Baseline Residences Studio 8-C,Entire condo,entire_home,https://a0.muscache.com/im/pictures/ba7f5c2d-f44f-40b3-bc1e-d44f58069f79.jpg,27,22401578,Adela,215644547,Nobuyuki,TRUE,10.3125,123.8949,2,1,1,1,FALSE,"TV,Window guards,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water kettle,Portable fans,Smoking allowed,Hot water,Gym,Body soap,Mini fridge,Elevator,Bed linens,Extra pillows and blankets,Laundromat nearby,Microwave,Cleaning products,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Clothing storage,Stove,Wine glasses,Washer,Smoke alarm,Exercise equipment,Patio or balcony,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Dining table,Dedicated workspace,Freezer,Toaster,Rice maker",,FALSE,5,Moderate,PHP,18,0,75,4.8,4.8,5,4.8,4.8,4.9,4.8,4532,256555,24.6,1386.5,0.518,0,12.4,702.9,0,0,189,0,176,365,766,42715,24.9,1391.1,0.356,0,8.5,474.6,0,0,32,0,58,90
28445675,Serene Resort Home in Central Cebu Business Park,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-28445675/original/e3268026-b4f3-4dc7-8f77-5ffbe31d4edd.jpeg,31,79596665,April,225635110,Ali Martin,FALSE,10.3159,123.9038,2,,3,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Paid parking off premises,Hot water,Elevator,Laundromat nearby,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Stove,Wine glasses,Smoke alarm,First aid kit,Fire extinguisher,Bidet,Long term stays allowed,Lock on bedroom door,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker",TRUE,,90,Firm,PHP,8,0,62,4.65,4.7,4.8,4.6,4.7,4.9,4.7,2480,142767,35.7,2016.6,0.186,0.23,6.8,391.1,8.4,482.3,68,69,297,365,0,0,30.1,1680.5,0,0,0,0,0,0,0,0,90,90
28496675,Studio Unit at Grand Residences Cebu  code:F18-P,Private room in condo,private_room,https://a0.muscache.com/im/pictures/48dd9399-409a-4928-b752-925d69742406.jpg,9,60000864,Marsha,,,FALSE,10.3242,123.9102,,,1,0,FALSE,"Stove,TV,Wifi,Air conditioning,Backyard,Fire extinguisher,Kitchen,Essentials,Lock on bedroom door,Hangers,Elevator,Bed linens,Microwave,Coffee maker,Dishes and silverware,Cooking basics",,FALSE,30,Moderate,PHP,,,12,4.58,4.7,4.8,4.5,4.8,4.8,4.8,869,49928,13.1,736.7,0.192,0.282,2.4,136.8,3.5,201.3,70,117,295,365,185,10321,13.6,758,0.144,0,2.1,114.7,0,0,13,0,77,90
28574148,15H Walking distance to Ayala & IT Park w/ WIFI,Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-28574148/original/f79a881c-7061-48ac-946d-e5204f7c511d.jpeg,41,200591657,Aya,427326571,Vina Mae,FALSE,10.3246,123.9062,8,,4,1,FALSE,"TV,Wifi,Air conditioning,Hot water kettle,Paid parking off premises,Hot water,Body soap,Conditioner,Elevator,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Paid parking on premises,Clothing storage,Single level home,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Hair dryer,Dedicated workspace,Freezer,Private entrance,Rice maker",,FALSE,1,Strict,PHP,21,0,179,4.75,4.8,4.8,4.8,4.8,4.9,4.8,4231,239844,59.9,3377.6,0.186,0,11.6,657.1,0,0,68,0,297,365,0,0,60.3,3364.8,0,0,0,0,0,0,0,0,90,90
28599185,Cebu furnished budget condo,Private room in guest suite,private_room,https://a0.muscache.com/im/pictures/abecf48f-5f5e-47ee-9a05-63274a3fdb04.jpg,23,30737044,Charina,,,FALSE,10.3078,123.9033,,,2,0,FALSE,"TV,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Ceiling fan,Hot water,Gym,Mini fridge,Elevator,Bed linens,Laundromat nearby,Microwave,Dishes and silverware,Cooking basics,Clothing storage,Stove,Smoke alarm,Exercise equipment,Patio or balcony,Backyard,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Dining table,Private entrance,Rice maker",,FALSE,3,Firm,PHP,5,0,34,4.76,4.9,5,4.8,4.9,4.8,4.9,278,15500,20.3,1147.9,0.038,0.06,0.8,42.5,1.2,66,14,130,351,365,278,15500,19.8,1104.8,0.156,0,3.1,172.2,0,0,14,0,76,90
28698010,Cozy Studio Unit Condo in The Heart of Cebu,Entire condo,entire_home,https://a0.muscache.com/im/pictures/1dbf4146-4be1-4ffc-922a-8557508b127a.jpg,21,152697187,Katie,238370876,Anne,FALSE,10.3119,123.9119,4,,1,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Gym,Elevator,Bed linens,Extra pillows and blankets,Refrigerator,Dishes and silverware,Heating,Cooking basics,Smoke alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Private entrance",,FALSE,5,Flexible,PHP,13,0,127,4.71,4.8,4.9,4.6,4.6,4.8,4.8,2231,126899,20.6,1161.6,0.296,0.335,6.1,347.7,6.9,394.1,108,43,257,365,449,25038,20.2,1128.9,0.244,0,5,278.2,0,0,22,0,68,90
28732856,Lovely Space at One Oasis,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-28732856/original/59e15316-3a56-4e34-b85a-f84ab8659c8b.jpeg,19,41388525,Vince,"55,318,658,517,840,600,000,000,000,000,000,000","Jim,Yvonne,Iris,Garfred",FALSE,10.3285,123.9158,4,2,2,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Paid parking off premises,Portable fans,Hot water,Gym,Elevator,Bed linens,Laundromat nearby,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Clothing storage,Stove,Smoke alarm,Patio or balcony,Fire extinguisher,Hangers,Dining table,Outdoor playground,Sun loungers,Rice maker",FALSE,,,Flexible,PHP,0,0,3,3.67,3.7,3.7,3.7,3.3,3.3,3.7,446,25692,28.9,1629,0.047,0.056,1.2,70.4,1.5,84.8,17,62,348,365,0,0,30.9,1721.5,0,0,0,0,0,0,0,0,90,90
28732903,Cozy Condo 35@Horizons 101 Cebu FIBR+ Netflix,Entire condo,entire_home,https://a0.muscache.com/im/pictures/83a72280-347f-426a-929d-37bc8932aff8.jpg,36,123993045,Lanieleth,155242459,Lanie And Arsell,FALSE,10.31,123.8972,2,,1,1,FALSE,"Stove,TV,Smoke alarm,Wifi,Air conditioning,Pool,Fire extinguisher,Kitchen,Shampoo,Hangers,Hair dryer,Hot water,Iron,Mini fridge,Elevator,Bed linens,Private entrance,Microwave,Rice maker,Dishes and silverware,Cooking basics,Paid parking on premises",,FALSE,3,Strict,PHP,6,0,98,4.76,4.7,4.9,4.8,4.9,4.9,4.8,4402,248697,24.8,1402.7,0.499,0,12.1,681.4,0,0,182,0,183,365,922,51419,22.8,1272.1,0.456,0,10.2,571.3,0,0,41,0,49,90
28874012,"Spacious 2 Bedrm, Best location!Check discounts.",Entire condo,entire_home,https://a0.muscache.com/im/pictures/7979597f-a62e-4f45-bcb2-b29abe340c77.jpg,12,120963035,Teresita,"179,434,583,216,140,000,000,000,000","Stella,Polly,Eulie",FALSE,10.3155,123.9055,6,2,2,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Elevator,Bed linens,Extra pillows and blankets,Laundromat nearby,Microwave,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Oven,Stove,Dryer,Smoke alarm,Patio or balcony,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Hair dryer,Iron",,FALSE,3,Firm,PHP,40,0,43,4.6,4.8,4.7,4.5,4.8,5,4.7,7519,425113,73.9,4173.6,0.277,0.285,20.6,1164.7,21.2,1197.5,101,10,264,365,1376,76739,73.6,4104.6,0.2,0,15.3,852.7,0,0,18,0,72,90
28976665,New Cozy Condo in Ayala Cebu with Wifi and Netflix,Entire condo,entire_home,https://a0.muscache.com/im/pictures/0d2b4925-1f25-4933-b419-750276af9cd5.jpg,45,218402446,Lyn,,,FALSE,10.3202,123.903,2,,1,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Gym,Body soap,Elevator,Bed linens,Microwave,Refrigerator,Dishes and silverware,Heating,Paid parking on premises,Clothing storage,Stove,Smoke alarm,Patio or balcony,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Hangers,Hair dryer,Iron,Dedicated workspace",,FALSE,3,Moderate,PHP,5,0,40,4.83,4.9,4.9,4.8,4.9,4.8,4.8,3096,175273,28.2,1590.8,0.315,0.369,8.5,480.2,9.9,561.8,115,53,250,365,1365,76128,26.4,1474.2,0.578,0,15.2,845.9,0,0,52,0,38,90
29077095,28R Beautiful Condo w/ Magnificent Mountain View,Entire condo,entire_home,https://a0.muscache.com/im/pictures/7033a68d-9c45-4a29-ae27-7c35b7b4a6d5.jpg,50,116366060,Pie,,,FALSE,10.3286,123.9057,4,,2,1,FALSE,"Stove,TV,Smoke alarm,Wifi,Air conditioning,Pool,Fire extinguisher,Bidet,Kitchen,Essentials,Shampoo,Paid parking off premises,Lock on bedroom door,Ceiling fan,Hangers,Iron,Dedicated workspace,Body soap,Mini fridge,Elevator,Private entrance,Microwave,Rice maker,Cooking basics",,FALSE,1,Flexible,PHP,14,4,86,4.7,4.7,4.8,4.6,4.9,4.9,4.6,2121,119721,32.6,1836.1,0.173,0.179,5.8,328,6,341.1,63,14,302,365,283,15781,34.5,1921.5,0.089,0.105,3.1,175.3,3.7,207.6,8,14,82,90
